comment_id,user_id,item_id,text,timestamp,is_fake_attack,attack_type
C1259,U81,I307,Thanks for sharing this information. Reference 1259,2026-07-20 13:23:31.795961,False,GENUINE
C1260,U903,I280,I have a different opinion about sports. Reference 1260,2026-08-07 09:07:31.795975,False,GENUINE
C1261,U189,I75,I really enjoyed this post about music. Reference 1261,2026-08-08 11:45:31.795989,False,GENUINE
C1262,U148,I437,You must buy this product,2026-07-12 16:39:31.796003,False,GENUINE
C1263,U942,I44,I really enjoyed this post about gaming. Reference 1263,2026-07-04 21:07:31.796017,False,GENUINE
C1264,U182,I82,I have a different opinion about education. Reference 1264,2026-07-01 09:16:31.796031,False,GENUINE
C1265,U767,I296,This is worth discussing further. Reference 1265,2026-08-03 08:32:31.796045,False,GENUINE
C1266,U786,I153,This is worth discussing further. Reference 1266,2026-07-08 08:10:31.796058,False,GENUINE
C1267,U839,I34,The information presented here is useful. Reference 1267,2026-07-16 04:16:31.796072,False,GENUINE
C1268,U482,I68,This is an interesting perspective on movies. Reference 1268,2026-07-12 20:48:31.796086,False,GENUINE
C1269,U539,I211,This was a surprisingly interesting post. Reference 1269,2026-06-09 11:55:31.796101,False,GENUINE
C1270,U214,I313,I really enjoyed this post about gaming. Reference 1270,2026-06-20 19:48:31.796115,False,GENUINE
C1271,U747,I322,Best product ever buy now,2026-06-28 19:24:31.796129,False,GENUINE
C1272,U741,I352,Thanks for sharing this information. Reference 1272,2026-07-03 23:04:31.796144,False,GENUINE
C1273,U623,I434,This is worth discussing further. Reference 1273,2026-06-25 00:14:31.796157,False,GENUINE
C1274,U588,I319,This is worth discussing further. Reference 1274,2026-06-16 22:02:31.796170,False,GENUINE
C1275,U576,I254,This was a surprisingly interesting post. Reference 1275,2026-06-28 00:05:31.796184,False,GENUINE
C1276,U827,I92,Thanks for sharing this information. Reference 1276,2026-06-08 08:03:31.796197,False,GENUINE
C1277,U297,I99,I really enjoyed this post about gaming. Reference 1277,2026-08-09 15:35:31.796211,False,GENUINE
C1278,U476,I320,This is an interesting perspective on sports. Reference 1278,2026-06-16 19:49:31.796236,False,GENUINE
C1279,U424,I211,I really enjoyed this post about music. Reference 1279,2026-07-11 00:09:31.796250,False,GENUINE
C1280,U573,I412,The explanation of technology was very clear. Reference 1280,2026-06-14 12:31:31.796264,False,GENUINE
C1281,U206,I353,I have a different opinion about movies. Reference 1281,2026-08-05 15:47:31.796283,False,GENUINE
C1282,U315,I153,This was a surprisingly interesting post. Reference 1282,2026-08-11 06:35:31.796300,False,GENUINE
C1283,U116,I351,This is worth discussing further. Reference 1283,2026-07-06 18:48:31.796314,False,GENUINE
C1284,U741,I291,Thanks for sharing this information. Reference 1284,2026-07-26 20:18:31.796328,False,GENUINE
C1285,U198,I169,This is worth discussing further. Reference 1285,2026-06-29 15:25:31.796342,False,GENUINE
C1286,U816,I18,Amazing product buy now,2026-07-28 16:32:31.796356,False,GENUINE
C1287,U642,I235,This was a surprisingly interesting post. Reference 1287,2026-06-30 17:42:31.796369,False,GENUINE
C1288,U802,I416,The information presented here is useful. Reference 1288,2026-06-25 09:40:31.796383,False,GENUINE
C1289,U306,I289,This is worth discussing further. Reference 1289,2026-07-23 21:01:31.796397,False,GENUINE
C1290,U591,I350,Best product ever buy now,2026-08-05 19:20:31.796419,False,GENUINE
C1291,U992,I76,I have a different opinion about technology. Reference 1291,2026-07-11 23:05:31.796433,False,GENUINE
C1292,U384,I320,This was a surprisingly interesting post. Reference 1292,2026-06-20 20:39:31.796447,False,GENUINE
C1293,U620,I199,I learned something useful about gaming here. Reference 1293,2026-06-04 10:13:31.796461,False,GENUINE
C1294,U315,I361,This is worth discussing further. Reference 1294,2026-07-18 02:53:31.796475,False,GENUINE
C1295,U423,I44,I think this could be improved. Reference 1295,2026-07-09 00:14:31.796488,False,GENUINE
C1296,U462,I424,I have a different opinion about sports. Reference 1296,2026-06-25 00:53:31.796502,False,GENUINE
C1297,U309,I89,This is an interesting perspective on music. Reference 1297,2026-08-08 10:17:31.796519,False,GENUINE
C1298,U796,I103,This is an interesting perspective on food. Reference 1298,2026-06-26 18:37:31.796533,False,GENUINE
C1299,U25,I409,I think this could be improved. Reference 1299,2026-07-25 12:27:31.796547,False,GENUINE
C1300,U348,I472,I think this could be improved. Reference 1300,2026-07-13 00:54:31.796561,False,GENUINE
C1301,U146,I393,This is an interesting perspective on education. Reference 1301,2026-07-24 03:44:31.796578,False,GENUINE
C1302,U741,I18,I think this could be improved. Reference 1302,2026-06-07 20:55:31.796592,False,GENUINE
C1303,U885,I267,This is an interesting perspective on technology. Reference 1303,2026-07-14 12:38:31.796606,False,GENUINE
C1304,U954,I22,Thanks for sharing this information. Reference 1304,2026-07-12 11:54:31.796620,False,GENUINE
C1305,U478,I455,I really enjoyed this post about gaming. Reference 1305,2026-06-25 10:45:31.796635,False,GENUINE
C1306,U784,I337,Best product ever buy now,2026-06-20 06:17:31.796649,False,GENUINE
C1307,U776,I159,The explanation of music was very clear. Reference 1307,2026-07-24 13:51:31.796665,False,GENUINE
C1308,U197,I146,I have a different opinion about music. Reference 1308,2026-07-02 16:21:31.796679,False,GENUINE
C1309,U687,I60,I have a different opinion about education. Reference 1309,2026-07-28 11:55:31.796696,False,GENUINE
C1310,U280,I58,Click here for amazing deals,2026-07-24 00:42:31.796711,False,GENUINE
C1311,U555,I179,This was a surprisingly interesting post. Reference 1311,2026-07-18 03:51:31.796724,False,GENUINE
C1312,U144,I482,I have a different opinion about sports. Reference 1312,2026-07-27 05:49:31.796738,False,GENUINE
C1313,U72,I159,Thanks for sharing this information. Reference 1313,2026-06-23 15:04:31.796751,False,GENUINE
C1314,U454,I25,I learned something useful about technology here. Reference 1314,2026-06-29 23:38:31.796765,False,GENUINE
C1315,U924,I345,I really enjoyed this post about gaming. Reference 1315,2026-07-07 21:59:31.796779,False,GENUINE
C1316,U55,I44,The information presented here is useful. Reference 1316,2026-07-26 12:59:31.796792,False,GENUINE
C1317,U721,I305,Best deal available now,2026-06-16 17:37:31.796806,False,GENUINE
C1318,U364,I159,This is worth discussing further. Reference 1318,2026-06-07 22:37:31.796819,False,GENUINE
C1319,U776,I343,This was a surprisingly interesting post. Reference 1319,2026-06-04 01:02:31.796832,False,GENUINE
C1320,U782,I238,Thanks for sharing this information. Reference 1320,2026-08-03 09:00:31.796846,False,GENUINE
C1321,U832,I410,Best deal available now,2026-07-01 08:44:31.796859,False,GENUINE
C1322,U317,I350,I think this could be improved. Reference 1322,2026-07-21 17:50:31.796873,False,GENUINE
C1323,U970,I114,I learned something useful about movies here. Reference 1323,2026-07-09 18:00:31.796887,False,GENUINE
C1324,U401,I93,This is worth discussing further. Reference 1324,2026-07-01 13:46:31.796900,False,GENUINE
C1325,U499,I15,This is an interesting perspective on food. Reference 1325,2026-08-01 13:22:31.796914,False,GENUINE
C1326,U359,I245,Best deal available now,2026-07-17 03:22:31.796930,False,GENUINE
C1327,U786,I178,Thanks for sharing this information. Reference 1327,2026-06-26 14:21:31.796943,False,GENUINE
C1328,U105,I207,This is an interesting perspective on music. Reference 1328,2026-06-22 05:03:31.796957,False,GENUINE
C1329,U665,I36,I have a different opinion about food. Reference 1329,2026-07-06 08:23:31.796971,False,GENUINE
C1330,U604,I211,The explanation of sports was very clear. Reference 1330,2026-06-22 22:58:31.796984,False,GENUINE
C1331,U162,I498,I think this could be improved. Reference 1331,2026-08-05 19:40:31.796998,False,GENUINE
C1332,U348,I106,Thanks for sharing this information. Reference 1332,2026-07-03 04:56:31.797011,False,GENUINE
C1333,U580,I403,This is worth discussing further. Reference 1333,2026-07-27 01:52:31.797025,False,GENUINE
C1334,U678,I342,This is an interesting perspective on food. Reference 1334,2026-08-01 10:14:31.797039,False,GENUINE
C1335,U606,I305,Best product ever buy now,2026-06-22 07:22:31.797052,False,GENUINE
C1336,U99,I420,Best deal available now,2026-07-14 19:04:31.797066,False,GENUINE
C1337,U978,I207,This is an interesting perspective on gaming. Reference 1337,2026-06-10 10:28:31.797081,False,GENUINE
C1338,U833,I305,The information presented here is useful. Reference 1338,2026-06-27 20:10:31.797094,False,GENUINE
C1339,U660,I338,I really enjoyed this post about gaming. Reference 1339,2026-07-23 00:36:31.797108,False,GENUINE
C1340,U836,I71,Thanks for sharing this information. Reference 1340,2026-06-03 22:07:31.797122,False,GENUINE
C1341,U150,I338,I learned something useful about food here. Reference 1341,2026-06-24 11:26:31.797137,False,GENUINE
C1342,U298,I199,Thanks for sharing this information. Reference 1342,2026-07-25 00:32:31.797151,False,GENUINE
C1343,U210,I348,You must buy this product,2026-06-20 22:11:31.797164,False,GENUINE
C1344,U813,I467,I have a different opinion about fashion. Reference 1344,2026-06-07 11:56:31.797178,False,GENUINE
C1345,U937,I176,This is an interesting perspective on technology. Reference 1345,2026-06-17 04:09:31.797194,False,GENUINE
C1346,U522,I206,I learned something useful about movies here. Reference 1346,2026-08-06 03:38:31.797208,False,GENUINE
C1347,U378,I461,This was a surprisingly interesting post. Reference 1347,2026-08-11 18:08:31.797222,False,GENUINE
C1348,U720,I286,This is worth discussing further. Reference 1348,2026-07-17 03:29:31.797236,False,GENUINE
C1349,U886,I15,The explanation of fashion was very clear. Reference 1349,2026-06-08 21:57:31.797250,False,GENUINE
C1350,U604,I201,This is worth discussing further. Reference 1350,2026-07-05 20:59:31.797263,False,GENUINE
C1351,U390,I222,This was a surprisingly interesting post. Reference 1351,2026-06-12 12:45:31.797277,False,GENUINE
C1352,U177,I243,I learned something useful about sports here. Reference 1352,2026-06-22 06:38:31.797290,False,GENUINE
C1353,U393,I431,This is worth discussing further. Reference 1353,2026-07-28 18:58:31.797304,False,GENUINE
C1354,U295,I446,I learned something useful about education here. Reference 1354,2026-08-10 18:38:31.797320,False,GENUINE
C1355,U73,I331,I really enjoyed this post about education. Reference 1355,2026-06-07 04:11:31.797334,False,GENUINE
C1356,U906,I249,The information presented here is useful. Reference 1356,2026-08-04 03:01:31.797348,False,GENUINE
C1357,U140,I328,The information presented here is useful. Reference 1357,2026-06-09 12:52:31.797362,False,GENUINE
C1358,U618,I476,The information presented here is useful. Reference 1358,2026-07-01 11:20:31.797375,False,GENUINE
C1359,U521,I217,This was a surprisingly interesting post. Reference 1359,2026-07-07 19:33:31.797389,False,GENUINE
C1360,U363,I115,I learned something useful about fashion here. Reference 1360,2026-06-17 19:16:31.797402,False,GENUINE
C1361,U7,I295,Amazing product buy now,2026-06-08 00:18:31.797416,False,GENUINE
C1362,U513,I137,The information presented here is useful. Reference 1362,2026-08-08 18:53:31.797430,False,GENUINE
C1363,U38,I290,I think this could be improved. Reference 1363,2026-08-01 12:46:31.797444,False,GENUINE
C1364,U594,I246,This is an interesting perspective on education. Reference 1364,2026-06-06 08:52:31.797458,False,GENUINE
C1365,U748,I269,I have a different opinion about food. Reference 1365,2026-06-25 18:41:31.797472,False,GENUINE
C1366,U80,I267,Thanks for sharing this information. Reference 1366,2026-07-20 12:16:31.797489,False,GENUINE
C1367,U483,I322,This is an interesting perspective on movies. Reference 1367,2026-06-17 00:46:31.797503,False,GENUINE
C1368,U54,I462,This is worth discussing further. Reference 1368,2026-06-30 03:43:31.797517,False,GENUINE
C1369,U464,I262,I think this could be improved. Reference 1369,2026-07-04 12:15:31.797530,False,GENUINE
C1370,U361,I491,I have a different opinion about movies. Reference 1370,2026-07-27 14:03:31.797544,False,GENUINE
C1371,U36,I355,Thanks for sharing this information. Reference 1371,2026-06-06 15:53:31.797558,False,GENUINE
C1372,U803,I288,I have a different opinion about technology. Reference 1372,2026-06-15 13:15:31.797571,False,GENUINE
C1373,U484,I296,I learned something useful about technology here. Reference 1373,2026-06-13 02:13:31.797587,False,GENUINE
C1374,U298,I414,Thanks for sharing this information. Reference 1374,2026-07-16 17:25:31.797601,False,GENUINE
C1375,U496,I42,I learned something useful about gaming here. Reference 1375,2026-07-17 13:00:31.797615,False,GENUINE
C1376,U258,I67,Thanks for sharing this information. Reference 1376,2026-07-17 18:45:31.797628,False,GENUINE
C1377,U878,I131,Amazing product buy now,2026-06-17 20:54:31.797642,False,GENUINE
C1378,U178,I465,Thanks for sharing this information. Reference 1378,2026-06-12 20:02:31.797656,False,GENUINE
C1379,U457,I189,I learned something useful about movies here. Reference 1379,2026-06-09 01:07:31.797672,False,GENUINE
C1380,U241,I248,I learned something useful about technology here. Reference 1380,2026-07-11 15:01:31.797686,False,GENUINE
C1381,U86,I495,I learned something useful about education here. Reference 1381,2026-06-27 16:34:31.797700,False,GENUINE
C1382,U770,I211,The information presented here is useful. Reference 1382,2026-06-12 16:44:31.797721,False,GENUINE
C1383,U450,I371,I learned something useful about sports here. Reference 1383,2026-06-20 05:51:31.797735,False,GENUINE
C1384,U751,I431,This is worth discussing further. Reference 1384,2026-06-14 08:56:31.797749,False,GENUINE
C1385,U270,I386,This is an interesting perspective on technology. Reference 1385,2026-07-27 13:51:31.797762,False,GENUINE
C1386,U475,I204,I think this could be improved. Reference 1386,2026-06-29 11:33:31.797776,False,GENUINE
C1387,U764,I485,This was a surprisingly interesting post. Reference 1387,2026-07-08 06:17:31.797789,False,GENUINE
C1388,U699,I361,The information presented here is useful. Reference 1388,2026-07-18 22:16:31.797803,False,GENUINE
C1389,U148,I271,The information presented here is useful. Reference 1389,2026-07-16 13:06:31.797816,False,GENUINE
C1390,U949,I408,I think this could be improved. Reference 1390,2026-06-11 01:47:31.797830,False,GENUINE
C1391,U323,I492,This was a surprisingly interesting post. Reference 1391,2026-08-02 23:17:31.797843,False,GENUINE
C1392,U939,I272,This is worth discussing further. Reference 1392,2026-06-17 06:21:31.797857,False,GENUINE
C1393,U940,I333,I have a different opinion about music. Reference 1393,2026-07-18 05:26:31.797870,False,GENUINE
C1394,U273,I410,This is an interesting perspective on movies. Reference 1394,2026-06-13 06:32:31.797886,False,GENUINE
C1395,U598,I200,I think this could be improved. Reference 1395,2026-06-05 23:51:31.797900,False,GENUINE
C1396,U688,I301,The explanation of music was very clear. Reference 1396,2026-06-11 03:29:31.797914,False,GENUINE
