comment_id,user_id,item_id,text,timestamp,is_fake_attack,attack_type,normalized_text,word_set,duplicate_count,duplicate_score,tfidf_similarity,char_similarity,jaccard_similarity,combined_similarity,near_duplicate_score,spam_score,user_comment_count,user_activity_score,unique_users_for_text,text_item_group_size,coordination_score,attack_pattern_score,base_attack_score,coordination_boost,attack_score,detected_fake,is_real_attack
C1683,U678,I409,I really enjoyed this post about sports. Reference 1683,2026-07-19 19:20:31.803127,False,GENUINE,i really enjoyed this post about sports reference 1683,"{'i', 'this', 'post', '1683', 'reference', 'really', 'sports', 'enjoyed', 'about'}",1,0,0.6421975403727119,0.7087379337476921,0.0,0.5082643126295261,10,0,4,0,1,1,0,0,2.0,0,2.0,False,False
C1684,U565,I196,I have a different opinion about music. Reference 1684,2026-06-10 11:02:31.803141,False,GENUINE,i have a different opinion about music reference 1684,"{'opinion', 'i', 'music', 'have', 'reference', '1684', 'different', 'a', 'about'}",1,0,0.6177732768514285,0.7741777611042142,0.0,0.5258917513396857,10,0,5,20,1,1,0,0,4.0,0,4.0,False,False
C1685,U124,I273,The explanation of food was very clear. Reference 1685,2026-07-07 11:21:31.803155,False,GENUINE,the explanation of food was very clear reference 1685,"{'very', 'was', 'clear', '1685', 'of', 'the', 'explanation', 'reference', 'food'}",1,0,0.7141356984623713,0.7223209893644402,0.0,0.5388758902076061,10,0,5,20,1,1,0,0,4.0,0,4.0,False,False
C1686,U8,I465,The information presented here is useful. Reference 1686,2026-07-15 10:40:31.803168,False,GENUINE,the information presented here is useful reference 1686,"{'useful', 'presented', 'information', 'is', 'the', 'reference', '1686', 'here'}",1,0,0.5910259597851174,0.7489935568182732,0.0,0.5064565086521003,10,0,7,20,1,1,0,0,4.0,0,4.0,False,False
C1687,U92,I479,The explanation of movies was very clear. Reference 1687,2026-07-23 16:23:31.803182,False,GENUINE,the explanation of movies was very clear reference 1687,"{'very', 'was', 'movies', 'clear', 'of', 'the', 'explanation', 'reference', '1687'}",1,0,0.7158118537311953,0.7622969847107252,0.0,0.5554529426902084,10,0,6,20,1,1,0,0,4.0,0,4.0,False,False
C1688,U880,I455,I learned something useful about food here. Reference 1688,2026-06-15 08:46:31.803196,False,GENUINE,i learned something useful about food here reference 1688,"{'1688', 'useful', 'i', 'here', 'reference', 'learned', 'food', 'something', 'about'}",1,0,0.65470345624931,0.7336764436231823,0.0,0.5226167871365314,10,0,7,20,1,1,0,0,4.0,0,4.0,False,False
C1689,U324,I450,The information presented here is useful. Reference 1689,2026-07-17 21:20:31.803210,False,GENUINE,the information presented here is useful reference 1689,"{'useful', 'presented', 'information', '1689', 'is', 'the', 'reference', 'here'}",1,0,0.5910259597851174,0.7489935568182732,0.0,0.5064565086521003,10,0,5,20,1,1,0,0,4.0,0,4.0,False,False
C1690,U887,I41,I think this could be improved. Reference 1690,2026-06-05 18:06:31.803225,False,GENUINE,i think this could be improved reference 1690,"{'could', 'think', 'i', '1690', 'improved', 'this', 'reference', 'be'}",1,0,0.759419500520574,0.7544824514715379,0.0,0.5675898057708161,10,0,5,20,1,1,0,0,4.0,0,4.0,False,False
C1691,U422,I474,This is worth discussing further. Reference 1691,2026-08-02 16:39:31.803239,False,GENUINE,this is worth discussing further reference 1691,"{'worth', '1691', 'this', 'reference', 'further', 'discussing', 'is'}",1,0,0.7443238159205726,0.7546958753568433,0.0,0.5623916857149378,10,0,10,40,1,1,0,0,6.0,0,6.0,False,False
C1692,U844,I82,I have a different opinion about gaming. Reference 1692,2026-07-10 19:20:31.803253,False,GENUINE,i have a different opinion about gaming reference 1692,"{'opinion', 'i', '1692', 'have', 'reference', 'different', 'a', 'gaming', 'about'}",1,0,0.7870119828754931,0.8295844898952489,0.0,0.6072879899645222,20,0,9,20,1,1,0,0,6.0,0,6.0,False,False
C1693,U430,I308,This was a surprisingly interesting post. Reference 1693,2026-07-01 13:49:31.803269,False,GENUINE,this was a surprisingly interesting post reference 1693,"{'was', 'this', 'reference', '1693', 'interesting', 'a', 'post', 'surprisingly'}",1,0,0.7375212809061276,0.7879069708764963,0.0,0.5732952366677432,10,0,7,20,1,1,0,0,4.0,0,4.0,False,False
C1694,U711,I14,I really enjoyed this post about education. Reference 1694,2026-06-15 11:23:31.803283,False,GENUINE,i really enjoyed this post about education reference 1694,"{'i', 'education', 'this', 'post', 'reference', 'really', 'enjoyed', '1694', 'about'}",1,0,0.6416763605206215,0.830200936145027,0.0,0.5566671006402283,10,0,7,20,1,1,0,0,4.0,0,4.0,False,False
C1695,U454,I405,I learned something useful about technology here. Reference 1695,2026-07-06 08:43:31.803297,False,GENUINE,i learned something useful about technology here reference 1695,"{'useful', 'i', 'technology', '1695', 'reference', 'learned', 'here', 'something', 'about'}",1,0,0.6536869962497605,0.7555289131873845,0.0,0.5310020139623699,10,0,9,20,1,1,0,0,4.0,0,4.0,False,False
C1696,U204,I321,I have a different opinion about music. Reference 1696,2026-06-20 10:06:31.803311,False,GENUINE,i have a different opinion about music reference 1696,"{'opinion', 'i', 'music', '1696', 'have', 'reference', 'different', 'a', 'about'}",1,0,0.6177732768514285,0.7741777611042142,0.0,0.5258917513396857,10,0,7,20,1,1,0,0,4.0,0,4.0,False,False
C1697,U84,I56,I learned something useful about sports here. Reference 1697,2026-06-25 19:57:31.803324,False,GENUINE,i learned something useful about sports here reference 1697,"{'useful', 'i', 'reference', '1697', 'learned', 'sports', 'here', 'something', 'about'}",1,0,0.6555386331622964,0.7506341559834704,0.0,0.5296921840001919,10,0,2,0,1,1,0,0,2.0,0,2.0,False,False
C1698,U730,I496,I learned something useful about fashion here. Reference 1698,2026-07-13 18:14:31.803339,False,GENUINE,i learned something useful about fashion here reference 1698,"{'useful', 'i', 'fashion', 'reference', 'learned', '1698', 'here', 'something', 'about'}",1,0,0.6586723474957719,0.8427398025617643,0.0,0.567631242648226,10,0,4,0,1,1,0,0,2.0,0,2.0,False,False
C1699,U462,I244,I learned something useful about movies here. Reference 1699,2026-07-27 01:00:31.803353,False,GENUINE,i learned something useful about movies here reference 1699,"{'useful', 'i', 'movies', 'reference', 'learned', '1699', 'here', 'something', 'about'}",1,0,0.6597682834281668,0.7545317283946723,0.0,0.5327315905577273,10,0,10,40,1,1,0,0,6.0,0,6.0,False,False
C1700,U703,I303,This is worth discussing further. Reference 1700,2026-07-24 17:59:31.803366,False,GENUINE,this is worth discussing further reference 1700,"{'worth', 'this', '1700', 'reference', 'further', 'discussing', 'is'}",1,0,0.7443238159205726,0.7565385903273105,0.0,0.5631287717031246,10,0,11,40,1,1,0,0,6.0,0,6.0,False,False
C1701,U86,I212,This is worth discussing further. Reference 1701,2026-07-07 00:22:31.803380,False,GENUINE,this is worth discussing further reference 1701,"{'1701', 'worth', 'this', 'reference', 'further', 'discussing', 'is'}",1,0,0.7443238159205726,0.7564558267268557,0.0,0.5630956662629427,10,0,13,40,1,1,0,0,6.0,0,6.0,False,False
C1702,U897,I193,Thanks for sharing this information. Reference 1702,2026-08-09 22:41:31.803393,False,GENUINE,thanks for sharing this information reference 1702,"{'for', 'thanks', 'information', 'this', 'reference', '1702', 'sharing'}",1,0,0.5701792786438931,0.7749106541521359,0.0,0.509527009186217,10,0,5,20,1,1,0,0,4.0,0,4.0,False,False
C1703,U970,I11,This was a surprisingly interesting post. Reference 1703,2026-08-03 17:36:31.803407,False,GENUINE,this was a surprisingly interesting post reference 1703,"{'was', '1703', 'this', 'reference', 'interesting', 'a', 'post', 'surprisingly'}",1,0,0.7375212809061276,0.8149965588379496,0.0,0.5841310718523245,10,0,7,20,1,1,0,0,4.0,0,4.0,False,False
C1704,U997,I236,The explanation of movies was very clear. Reference 1704,2026-06-09 00:03:31.803421,False,GENUINE,the explanation of movies was very clear reference 1704,"{'very', 'was', 'movies', '1704', 'clear', 'of', 'the', 'explanation', 'reference'}",1,0,0.7158118537311953,0.7473216459113927,0.0,0.5494628071704755,10,0,6,20,1,1,0,0,4.0,0,4.0,False,False
C1705,U872,I86,I really enjoyed this post about fashion. Reference 1705,2026-06-16 13:55:31.803435,False,GENUINE,i really enjoyed this post about fashion reference 1705,"{'1705', 'i', 'fashion', 'this', 'post', 'reference', 'really', 'enjoyed', 'about'}",1,0,0.6431150433607395,0.7221709383795624,0.0,0.5139586405280838,10,0,10,40,1,1,0,0,6.0,0,6.0,False,False
C1706,U439,I307,I have a different opinion about education. Reference 1706,2026-08-03 17:25:31.803450,False,GENUINE,i have a different opinion about education reference 1706,"{'opinion', 'i', 'education', 'have', 'reference', 'different', '1706', 'a', 'about'}",1,0,0.6192479552629859,0.7324983850469957,0.0,0.5097361383608434,10,0,5,20,1,1,0,0,4.0,0,4.0,False,False
C1707,U981,I188,I learned something useful about gaming here. Reference 1707,2026-08-10 13:08:31.803464,False,GENUINE,i learned something useful about gaming here reference 1707,"{'useful', 'i', 'gaming', 'reference', '1707', 'learned', 'here', 'something', 'about'}",1,0,0.6554969260982416,0.7494563229864601,0.0,0.5292064533289687,10,0,5,20,1,1,0,0,4.0,0,4.0,False,False
C1708,U735,I269,The information presented here is useful. Reference 1708,2026-06-11 12:27:31.803478,False,GENUINE,the information presented here is useful reference 1708,"{'useful', 'presented', 'information', '1708', 'is', 'the', 'reference', 'here'}",1,0,0.5910259597851174,0.8012165445212452,0.0,0.5273457037332892,10,0,6,20,1,1,0,0,4.0,0,4.0,False,False
C1709,U506,I60,The explanation of sports was very clear. Reference 1709,2026-07-25 11:43:31.803494,False,GENUINE,the explanation of sports was very clear reference 1709,"{'very', 'was', 'clear', 'of', 'the', 'explanation', '1709', 'reference', 'sports'}",1,0,0.7100952576393268,0.7514706058302705,0.0,0.5491215825058726,10,0,5,20,1,1,0,0,4.0,0,4.0,False,False
C1710,U968,I441,I have a different opinion about movies. Reference 1710,2026-06-04 21:21:31.803508,False,GENUINE,i have a different opinion about movies reference 1710,"{'opinion', 'i', 'movies', '1710', 'have', 'reference', 'different', 'a', 'about'}",1,0,0.6243387956706026,0.7544002013903046,0.0,0.5202786590408328,10,0,11,40,1,1,0,0,6.0,0,6.0,False,False
C1711,U506,I195,I learned something useful about fashion here. Reference 1711,2026-07-24 00:38:31.803522,False,GENUINE,i learned something useful about fashion here reference 1711,"{'useful', 'i', 'fashion', '1711', 'reference', 'learned', 'here', 'something', 'about'}",1,0,0.6586723474957719,0.7395443588520136,0.0,0.5263530651643256,10,0,5,20,1,1,0,0,4.0,0,4.0,False,False
C1712,U614,I110,I have a different opinion about sports. Reference 1712,2026-07-04 18:07:31.803536,False,GENUINE,i have a different opinion about sports reference 1712,"{'opinion', 'i', 'sports', 'have', 'reference', '1712', 'different', 'a', 'about'}",1,0,0.6198363674364162,0.782930406279766,0.0,0.530114891114652,10,0,9,20,1,1,0,0,4.0,0,4.0,False,False
C1713,U184,I209,I learned something useful about technology here. Reference 1713,2026-07-16 10:02:31.803550,False,GENUINE,i learned something useful about technology here reference 1713,"{'useful', 'i', 'technology', 'reference', 'learned', '1713', 'here', 'something', 'about'}",1,0,0.6536869962497605,0.7572835812942711,0.0,0.5317038812051246,10,0,5,20,1,1,0,0,4.0,0,4.0,False,False
C1714,U999,I134,The explanation of food was very clear. Reference 1714,2026-07-20 05:31:31.803564,False,GENUINE,the explanation of food was very clear reference 1714,"{'very', 'was', 'clear', 'of', 'the', 'explanation', 'reference', '1714', 'food'}",1,0,0.7141356984623713,0.7124340280736381,0.0,0.5349211056912853,10,0,4,0,1,1,0,0,2.0,0,2.0,False,False
C1715,U378,I298,I think this could be improved. Reference 1715,2026-08-10 21:26:31.803577,False,GENUINE,i think this could be improved reference 1715,"{'could', 'think', 'i', 'improved', '1715', 'this', 'reference', 'be'}",1,0,0.759419500520574,0.7538127435565092,0.0,0.5673219226048045,10,0,8,20,1,1,0,0,4.0,0,4.0,False,False
C1716,U480,I68,This is worth discussing further. Reference 1716,2026-06-10 07:31:31.803591,False,GENUINE,this is worth discussing further reference 1716,"{'1716', 'worth', 'this', 'reference', 'further', 'discussing', 'is'}",1,0,0.7443238159205726,0.8063924153302179,0.0,0.5830703017042875,10,0,4,0,1,1,0,0,2.0,0,2.0,False,False
C1717,U217,I365,The information presented here is useful. Reference 1717,2026-06-05 19:56:31.803604,False,GENUINE,the information presented here is useful reference 1717,"{'useful', 'presented', '1717', 'information', 'is', 'the', 'reference', 'here'}",1,0,0.5910259597851174,0.7491554712664027,0.0,0.5065212744313521,10,0,6,20,1,1,0,0,4.0,0,4.0,False,False
C1718,U611,I131,This is an interesting perspective on gaming. Reference 1718,2026-06-22 03:11:31.803618,False,GENUINE,this is an interesting perspective on gaming reference 1718,"{'an', '1718', 'perspective', 'this', 'reference', 'interesting', 'on', 'is', 'gaming'}",1,0,0.6769806953191057,0.7462451797545453,0.0,0.5354413152635051,10,0,4,0,1,1,0,0,2.0,0,2.0,False,False
C1719,U60,I26,This is worth discussing further. Reference 1719,2026-06-29 23:12:31.803631,False,GENUINE,this is worth discussing further reference 1719,"{'worth', 'this', 'reference', 'further', '1719', 'discussing', 'is'}",1,0,0.7443238159205726,0.8068129453463331,0.0,0.5832385137107337,10,0,4,0,1,1,0,0,2.0,0,2.0,False,False
C1720,U930,I181,Thanks for sharing this information. Reference 1720,2026-08-11 08:16:31.803651,False,GENUINE,thanks for sharing this information reference 1720,"{'for', 'thanks', 'information', 'this', '1720', 'reference', 'sharing'}",1,0,0.5701792786438931,0.8002771690709956,0.0,0.5196736151537609,10,0,6,20,1,1,0,0,4.0,0,4.0,False,False
C1721,U259,I258,Thanks for sharing this information. Reference 1721,2026-07-15 07:08:31.803666,False,GENUINE,thanks for sharing this information reference 1721,"{'1721', 'for', 'thanks', 'information', 'this', 'reference', 'sharing'}",1,0,0.5701792786438931,0.8001074690949584,0.0,0.519605735163346,10,0,4,0,1,1,0,0,2.0,0,2.0,False,False
C1722,U404,I343,This is worth discussing further. Reference 1722,2026-06-21 21:36:31.803683,False,GENUINE,this is worth discussing further reference 1722,"{'worth', '1722', 'this', 'reference', 'further', 'discussing', 'is'}",1,0,0.7443238159205726,0.813642736697667,0.0,0.5859704302512672,10,0,7,20,1,1,0,0,4.0,0,4.0,False,False
C1723,U42,I297,I learned something useful about movies here. Reference 1723,2026-07-27 08:54:31.803697,False,GENUINE,i learned something useful about movies here reference 1723,"{'useful', 'i', 'movies', 'reference', 'learned', '1723', 'here', 'something', 'about'}",1,0,0.6597682834281668,0.756233275775906,0.0,0.5334122095102208,10,0,9,20,1,1,0,0,4.0,0,4.0,False,False
C1724,U515,I252,This is worth discussing further. Reference 1724,2026-07-30 19:48:31.803711,False,GENUINE,this is worth discussing further reference 1724,"{'worth', 'this', 'reference', 'further', 'discussing', 'is', '1724'}",1,0,0.7443238159205726,0.7566981495865315,0.0,0.5631925954068131,10,0,6,20,1,1,0,0,4.0,0,4.0,False,False
C1725,U91,I162,This was a surprisingly interesting post. Reference 1725,2026-07-29 22:13:31.803724,False,GENUINE,this was a surprisingly interesting post reference 1725,"{'was', 'this', '1725', 'reference', 'interesting', 'a', 'post', 'surprisingly'}",1,0,0.7375212809061276,0.7898828331918067,0.0,0.5740855815938674,10,0,9,20,1,1,0,0,4.0,0,4.0,False,False
C1726,U266,I59,This is worth discussing further. Reference 1726,2026-07-31 04:38:31.803738,False,GENUINE,this is worth discussing further reference 1726,"{'1726', 'worth', 'this', 'reference', 'further', 'discussing', 'is'}",1,0,0.7443238159205726,0.7800395559285886,0.0,0.5725291579436359,10,0,4,0,1,1,0,0,2.0,0,2.0,False,False
C1727,U511,I446,I have a different opinion about music. Reference 1727,2026-07-03 16:26:31.803752,False,GENUINE,i have a different opinion about music reference 1727,"{'opinion', 'i', 'music', 'have', 'reference', 'different', 'a', 'about', '1727'}",1,0,0.6177732768514285,0.7742549139814158,0.0,0.5259226124905663,10,0,2,0,1,1,0,0,2.0,0,2.0,False,False
C1728,U289,I462,I have a different opinion about movies. Reference 1728,2026-06-25 18:38:31.803768,False,GENUINE,i have a different opinion about movies reference 1728,"{'opinion', 'i', 'movies', 'have', 'reference', 'different', '1728', 'a', 'about'}",1,0,0.6243387956706026,0.7543303693060649,0.0,0.5202507262071369,10,0,4,0,1,1,0,0,2.0,0,2.0,False,False
C1729,U320,I223,I learned something useful about music here. Reference 1729,2026-06-05 18:16:31.803781,False,GENUINE,i learned something useful about music here reference 1729,"{'useful', 'i', 'music', '1729', 'reference', 'learned', 'here', 'something', 'about'}",1,0,0.6587797515671846,0.7434317869464842,0.0,0.5279456278271083,10,0,3,0,1,1,0,0,2.0,0,2.0,False,False
C1730,U503,I391,I learned something useful about food here. Reference 1730,2026-08-06 23:43:31.803796,False,GENUINE,i learned something useful about food here reference 1730,"{'useful', 'i', 'here', '1730', 'reference', 'learned', 'food', 'something', 'about'}",1,0,0.65470345624931,0.7336764436231823,0.0,0.5226167871365314,10,0,5,20,1,1,0,0,4.0,0,4.0,False,False
